Branch_ID, Branch_Name, DateTime, Avg_Temp(℃), Max_Temp(℃), Max_Temp_Time, Min_Temp(℃), Min_Temp_Time,Temp_Diff
108,서울,2021-01-27,1.7,6.5,14:00,-1.8,7:59,8.3
108,서울,2021-01-28,-2.6,1.4,9:40,-9.7,23:52,11.1
108,서울,2021-01-29,-8.8,-4.9,15:56,-11.6,5:56,6.7
108,서울,2021-01-30,-1.6,5.2,16:14,-8.1,0:01,13.3
108,서울,2021-01-31,3.2,8.7,15:17,-3.8,5:42,12.5
108,서울,2021-02-01,5,9.5,13:20,-2.3,23:57,11.8
108,서울,2021-02-02,-5.6,-2.4,0:01,-8.2,7:56,5.8
108,서울,2021-02-03,-3.2,1.4,13:37,-9.4,3:35,10.8
108,서울,2021-02-04,-3.6,0.7,15:54,-7.4,7:32,8.1
108,서울,2021-02-05,1.4,6.7,15:32,-4.4,0:01,11.1
108,서울,2021-02-06,6.8,9.5,14:05,4.3,0:01,5.2
108,서울,2021-02-07,3.6,7.7,14:41,-2.6,23:52,10.3
108,서울,2021-02-08,-3.1,0.2,15:17,-5.4,7:34,5.6
108,서울,2021-02-09,-0.9,4.7,15:51,-6.1,4:15,10.8
108,서울,2021-02-10,3.4,7.2,15:09,-1.5,3:39,8.7
108,서울,2021-02-11,5.5,10.9,16:06,1.3,6:15,9.6
108,서울,2021-02-12,6.5,14,15:07,0.6,7:22,13.4
108,서울,2021-02-13,7.6,15.9,14:44,1,7:58,14.9
108,서울,2021-02-14,9.5,13.8,12:44,6.4,7:03,7.4
108,서울,2021-02-15,1.2,8.2,0:01,-5.2,23:39,13.4
108,서울,2021-02-16,-5.1,-1.3,17:07,-7,23:58,5.7
108,서울,2021-02-17,-8.3,-5.2,14:53,-10.4,7:19,5.2
108,서울,2021-02-18,-5.8,-0.4,16:31,-10.6,6:12,10.2
108,서울,2021-02-19,1.6,8.9,15:53,-7.1,5:37,16
108,서울,2021-02-20,8.8,14.9,15:45,5.5,0:01,9.4
108,서울,2021-02-21,10.8,17.4,13:47,4.7,7:23,12.7
108,서울,2021-02-22,7.8,12.6,12:20,0.4,23:58,12.2
108,서울,2021-02-23,0,4.3,15:21,-3.1,7:33,7.4
108,서울,2021-02-24,2.9,10.1,15:17,-3,7:20,13.1
108,서울,2021-02-25,4.2,8.2,15:27,0.7,4:06,7.5
108,서울,2021-02-26,8.2,15.8,15:06,0.5,7:21,15.3
108,서울,2021-02-27,9.5,16.2,16:01,4.3,6:36,11.9
108,서울,2021-02-28,7.8,10.8,16:07,3.2,7:17,7.6
108,서울,2021-03-01,4.7,9,0:01,0.5,23:24,8.5
108,서울,2021-03-02,2.3,6.9,15:43,0.2,3:52,6.7
108,서울,2021-03-03,4.4,9.9,16:27,-1.2,6:56,11.1
108,서울,2021-03-04,7.2,13,15:59,2.5,3:10,10.5
108,서울,2021-03-05,9,16.2,15:18,3,7:29,13.2
108,서울,2021-03-06,6.6,11.6,12:16,3.2,23:57,8.4
108,서울,2021-03-07,6.2,12.2,14:23,2.1,6:59,10.1
108,서울,2021-03-08,7,13.9,14:25,1.5,7:06,12.4
108,서울,2021-03-09,6.6,12.2,14:33,2.1,5:50,10.1
108,서울,2021-03-10,8.8,17.1,15:39,1.7,7:04,15.4
108,서울,2021-03-11,10.2,17.1,14:36,4.7,7:20,12.4
108,서울,2021-03-12,10.5,14.9,12:40,7.2,23:53,7.7
108,서울,2021-03-13,9.2,14.2,14:36,4.6,6:50,9.6
108,서울,2021-03-14,9.1,14.7,15:41,4.9,7:01,9.8
108,서울,2021-03-15,10.6,15.7,14:46,5.1,6:02,10.6
108,서울,2021-03-16,8.4,13.1,14:38,4.9,23:56,8.2
108,서울,2021-03-17,8.8,17.5,16:13,1.8,6:28,15.7
108,서울,2021-03-18,11.7,18.4,16:04,5,5:40,13.4
108,서울,2021-03-19,15.3,20.2,15:10,11.4,6:40,8.8
108,서울,2021-03-20,9.9,14.7,0:01,7.4,23:46,7.3
108,서울,2021-03-21,5.8,8.6,14:27,3.1,23:55,5.5
108,서울,2021-03-22,6.2,11.1,13:49,1.1,6:53,10
108,서울,2021-03-23,9.1,16.4,14:18,2.5,5:18,13.9
108,서울,2021-03-24,10.8,16.9,15:13,5.7,6:19,11.2
108,서울,2021-03-25,11.9,19,14:05,6.8,23:56,12.2
108,서울,2021-03-26,12.6,20.6,15:43,4.8,6:47,15.8
108,서울,2021-03-27,12.1,15,11:56,10.2,6:21,4.8
108,서울,2021-03-28,9,13,1:38,7.7,6:43,5.3
108,서울,2021-03-29,10.2,14.6,13:42,7.3,23:57,7.3
108,서울,2021-03-30,10.8,18.2,15:48,4.1,6:23,14.1
108,서울,2021-03-31,14.5,22.9,15:35,5.9,6:31,17
108,서울,2021-04-01,17.7,24,16:14,12,6:51,12
108,서울,2021-04-02,17.8,23,15:06,12.5,4:08,10.5
108,서울,2021-04-03,14.9,18,0:01,10.9,23:53,7.1
108,서울,2021-04-04,11.9,15.8,13:37,9,24:00:00,6.8
108,서울,2021-04-05,11.9,19.3,16:14,5.4,6:29,13.9
108,서울,2021-04-06,13.9,19.2,13:43,9.4,5:10,9.8
108,서울,2021-04-07,14.1,20.4,13:35,8.1,6:07,12.3
108,서울,2021-04-08,13,18,15:16,7.2,6:16,10.8
108,서울,2021-04-09,13.6,19.6,15:58,7.6,4:16,12
108,서울,2021-04-10,12.6,18.8,14:59,7.7,6:07,11.1
108,서울,2021-04-11,15,21.8,16:10,7.5,6:39,14.3
108,서울,2021-04-12,13.8,17.8,11:32,11.9,17:03,5.9
108,서울,2021-04-13,10.4,13.5,13:43,5.7,23:55,7.8
108,서울,2021-04-14,8.4,13.3,12:24,3.1,5:44,10.2
108,서울,2021-04-15,11.6,18.3,14:54,6.3,3:13,12
108,서울,2021-04-16,11.3,14.8,16:02,8.1,24:00:00,6.7
108,서울,2021-04-17,9.6,14.6,15:27,6,6:11,8.6
108,서울,2021-04-18,9.9,15.3,16:02,5.6,6:07,9.7
108,서울,2021-04-19,12.2,19.4,14:40,5.8,5:42,13.6
108,서울,2021-04-20,14.8,22,15:52,8.1,6:14,13.9
108,서울,2021-04-21,19.1,28.2,16:01,10.3,6:01,17.9
108,서울,2021-04-22,20.9,27.5,13:56,16.1,2:51,11.4
108,서울,2021-04-23,19,21.7,13:50,17,7:03,4.7
108,서울,2021-04-24,18.3,22.2,15:40,15.3,6:37,6.9
108,서울,2021-04-25,18.2,24,16:45,12.6,5:00,11.4
108,서울,2021-04-26,16.2,20.6,14:08,12.3,6:14,8.3
108,서울,2021-04-27,15.4,20,14:27,12.5,4:30,7.5
108,서울,2021-04-28,14.5,18.2,14:19,11.2,6:02,7
108,서울,2021-04-29,14.6,20.1,16:09,10.9,5:38,9.2
108,서울,2021-04-30,11.3,14.6,12:27,8.6,4:14,6
108,서울,2021-05-01,10.2,15.3,12:56,8.5,23:26,6.8
108,서울,2021-05-02,12.4,18.7,14:36,7.3,6:02,11.4
108,서울,2021-05-03,14.1,20.3,15:20,8.4,5:55,11.9
108,서울,2021-05-04,13.8,15.8,19:15,11.4,3:00,4.4
108,서울,2021-05-05,13.9,18.4,15:09,10.3,6:20,8.1
108,서울,2021-05-06,15.7,23.1,14:20,7.9,5:38,15.2
108,서울,2021-05-07,14.4,17.2,15:05,10.7,23:57,6.5
108,서울,2021-05-08,14.3,21,14:37,8.9,5:47,12.1
108,서울,2021-05-09,15.7,21.8,15:51,10,5:13,11.8
108,서울,2021-05-10,13.2,14.6,17:16,11.7,2:30,2.9
108,서울,2021-05-11,18.5,25.7,15:14,9.4,4:14,16.3
108,서울,2021-05-12,22,27.7,16:26,16.9,5:29,10.8
108,서울,2021-05-13,22.9,29.6,14:59,16.6,5:42,13
108,서울,2021-05-14,24.1,30.8,15:41,18,5:58,12.8
108,서울,2021-05-15,22.1,26.2,12:04,20.8,19:11,5.4
108,서울,2021-05-16,18.4,20.8,0:01,14.8,23:45,6
108,서울,2021-05-17,15.3,16.7,18:15,14.2,4:42,2.5
108,서울,2021-05-18,17.9,24.5,16:11,13.6,4:03,10.9
108,서울,2021-05-19,19.9,26.6,15:03,12.4,5:57,14.2
108,서울,2021-05-20,18.7,22.9,12:52,15.6,23:35,7.3
108,서울,2021-05-21,16,18.2,18:20,14.2,6:37,4
108,서울,2021-05-22,18.6,23.8,13:09,13.8,5:31,10
108,서울,2021-05-23,19.5,25.1,13:28,14.3,5:21,10.8
108,서울,2021-05-24,19.4,24.5,15:25,16.4,5:36,8.1
108,서울,2021-05-25,15.3,19.3,16:32,11.9,8:54,7.4
108,서울,2021-05-26,18,23,15:13,11.5,5:13,11.5
108,서울,2021-05-27,15.8,18.7,16:11,13.9,23:01,4.8
108,서울,2021-05-28,15.3,19.7,15:56,12.4,8:44,7.3
108,서울,2021-05-29,15.4,19.1,10:17,12.8,23:53,6.3
108,서울,2021-05-30,18.4,26.3,16:03,10.8,5:40,15.5
108,서울,2021-05-31,19.9,23.8,17:25,16.5,4:17,7.3
108,서울,2021-06-01,20.2,23.9,13:11,15.9,8:11,8
108,서울,2021-06-02,23.2,29.7,15:31,16.6,4:53,13.1
108,서울,2021-06-03,19.1,22.7,11:43,14.6,23:35,8.1
108,서울,2021-06-04,18.5,23.6,15:30,13.3,4:19,10.3
108,서울,2021-06-05,20.8,25.7,15:24,17,3:59,8.7
108,서울,2021-06-06,23,28.2,15:29,18.4,1:38,9.8
108,서울,2021-06-07,21.1,24,17:34,19.4,3:53,4.6
108,서울,2021-06-08,23.6,29.5,15:39,18.8,5:33,10.7
108,서울,2021-06-09,25.8,31.6,15:25,19.5,4:53,12.1
108,서울,2021-06-10,24.9,29.8,14:41,20.5,23:49,9.3
108,서울,2021-06-11,21.5,24.4,16:28,19.9,0:50,4.5
108,서울,2021-06-12,24.2,30.2,15:14,18.2,4:44,12
108,서울,2021-06-13,24.8,29.7,16:20,20.9,5:13,8.8
108,서울,2021-06-14,24.8,30.2,14:52,18.9,6:09,11.3
108,서울,2021-06-15,22.5,25.3,17:51,21.5,5:23,3.8
108,서울,2021-06-16,24.3,28.9,16:22,20.3,3:47,8.6
108,서울,2021-06-17,21.9,25,12:47,19.6,4:39,5.4
108,서울,2021-06-18,20,21.4,17:11,19,6:01,2.4
108,서울,2021-06-19,22.3,27.4,15:53,17.5,5:50,9.9
108,서울,2021-06-20,22.9,29,13:19,17.6,5:20,11.4
108,서울,2021-06-21,23.6,28.5,14:57,19.2,5:11,9.3
108,서울,2021-06-22,22.8,28.6,13:47,19.7,5:38,8.9
108,서울,2021-06-23,22.4,27.9,15:04,18.8,5:28,9.1
108,서울,2021-06-24,23,28,15:40,18.5,4:43,9.5
108,서울,2021-06-25,24.1,29.5,16:19,19.5,5:51,10
108,서울,2021-06-26,22.8,26.7,15:49,19.9,5:57,6.8
108,서울,2021-06-27,24.5,30.8,15:11,19.8,4:47,11
108,서울,2021-06-28,23.7,29.2,14:47,21,6:29,8.2
108,서울,2021-06-29,23.9,28.4,15:31,21.3,4:42,7.1
108,서울,2021-06-30,24.3,28.8,16:54,21,4:05,7.8
108,서울,2021-07-01,26.3,31,15:25,21.4,5:19,9.6
108,서울,2021-07-02,27.1,31.8,16:12,23.6,5:38,8.2
108,서울,2021-07-03,22.6,25.7,0:01,19.6,22:08,6.1
108,서울,2021-07-04,21.4,23.1,15:00,19.8,0:01,3.3
108,서울,2021-07-05,23.3,26.9,14:44,20.1,3:28,6.8
108,서울,2021-07-06,25.3,30.1,14:37,21,4:50,9.1
108,서울,2021-07-07,26.4,29.1,14:41,23.9,4:19,5.2
108,서울,2021-07-08,26,29.8,14:51,23.8,5:20,6
108,서울,2021-07-09,25.5,29.2,15:30,23.6,3:35,5.6
108,서울,2021-07-10,25.9,29.2,13:40,23.1,6:31,6.1
108,서울,2021-07-11,25.7,27.5,15:52,24.1,7:00,3.4
108,서울,2021-07-12,28.1,32.5,16:04,23.8,5:57,8.7
108,서울,2021-07-13,28.8,31.5,14:31,26.3,4:29,5.2
108,서울,2021-07-14,29.7,33.5,15:08,26.1,4:47,7.4
108,서울,2021-07-15,29.1,34.5,13:47,25.9,23:44,8.6
108,서울,2021-07-16,28.8,35.2,15:38,24.2,5:08,11
108,서울,2021-07-17,29.1,32.8,15:57,24.7,5:21,8.1
108,서울,2021-07-18,29.6,34.1,15:46,25.7,5:51,8.4
108,서울,2021-07-19,26.4,30.5,11:34,24,15:32,6.5
108,서울,2021-07-20,27.9,31.8,11:59,23.6,5:32,8.2
108,서울,2021-07-21,30.5,35.3,16:54,25.3,5:56,10
108,서울,2021-07-22,31.2,35.9,16:15,26.5,6:21,9.4
108,서울,2021-07-23,31.2,35.8,16:04,27.2,5:41,8.6
108,서울,2021-07-24,31.7,36.5,15:08,26.9,5:48,9.6
108,서울,2021-07-25,31.5,35.9,15:47,27.2,5:42,8.7
108,서울,2021-07-26,31.2,35.4,15:21,27.4,6:08,8
108,서울,2021-07-27,31.1,35.7,15:20,27.8,6:01,7.9
108,서울,2021-07-28,30.4,34.7,14:56,27.1,6:00,7.6
108,서울,2021-07-29,29.6,33.3,13:03,27,5:29,6.3
108,서울,2021-07-30,30.5,35.4,14:06,25.8,5:59,9.6
108,서울,2021-07-31,29.8,34.3,14:57,26.8,5:38,7.5
108,서울,2021-08-01,27.1,28.8,12:37,25.1,23:45,3.7
108,서울,2021-08-02,26.5,28.6,17:25,25,0:17,3.6
108,서울,2021-08-03,28,31.4,14:41,24.1,5:38,7.3
108,서울,2021-08-04,28.9,33.2,14:26,26.3,5:32,6.9
108,서울,2021-08-05,29.4,33.7,15:11,25.6,4:07,8.1
108,서울,2021-08-06,28.1,32.2,13:04,26,23:32,6.2
108,서울,2021-08-07,28,32.3,16:16,23.4,5:47,8.9
108,서울,2021-08-08,26.8,32.1,13:24,24.4,6:07,7.7
108,서울,2021-08-09,28.3,33.6,15:30,23.3,4:55,10.3
108,서울,2021-08-10,27.7,32.2,15:28,24.3,5:49,7.9
108,서울,2021-08-11,27.4,31.6,16:24,24.1,6:30,7.5
108,서울,2021-08-12,26.8,31.7,14:32,24,23:05,7.7
108,서울,2021-08-13,26.6,30.1,16:20,23.4,2:01,6.7
108,서울,2021-08-14,26.1,30.5,14:49,23.4,6:03,7.1
108,서울,2021-08-15,26.9,32.4,16:14,21.7,4:57,10.7
108,서울,2021-08-16,27.3,32.8,16:27,22.5,6:11,10.3
108,서울,2021-08-17,25.9,31.3,13:47,21.9,23:57,9.4
108,서울,2021-08-18,24.3,31,15:11,20.6,8:06,10.4
108,서울,2021-08-19,26,31.5,15:33,21,4:29,10.5
108,서울,2021-08-20,26.6,30.7,16:41,22.6,6:09,8.1
108,서울,2021-08-21,23.8,25.5,16:00,21,13:12,4.5
108,서울,2021-08-22,24.4,27,13:19,22.4,5:24,4.6
108,서울,2021-08-23,22.4,24,11:24,21,21:32,3
108,서울,2021-08-24,23.4,26.4,15:24,21.1,0:01,5.3
108,서울,2021-08-25,25,27.3,15:02,23.5,6:03,3.8
108,서울,2021-08-26,25.5,27.9,14:42,22.9,5:23,5
108,서울,2021-08-27,22.4,25.5,0:01,20.4,23:17,5.1
108,서울,2021-08-28,23.6,28.2,14:43,19.7,6:15,8.5
108,서울,2021-08-29,23.7,26.3,16:40,21.9,7:52,4.4
108,서울,2021-08-30,24.2,27.7,15:43,21.2,6:05,6.5
108,서울,2021-08-31,20.5,23.1,0:01,18.1,18:10,5
108,서울,2021-09-01,21.4,23.9,15:25,18.5,1:21,5.4
108,서울,2021-09-02,23.5,26.7,13:59,20.7,5:51,6
108,서울,2021-09-03,24.3,29.2,15:43,20.6,4:55,8.6
108,서울,2021-09-04,23.2,28.6,15:05,18.5,5:48,10.1
108,서울,2021-09-05,23.1,27.3,13:11,19.4,4:58,7.9
108,서울,2021-09-06,22.3,26.4,12:52,18,23:45,8.4
108,서울,2021-09-07,19.6,20.9,16:29,17.6,1:12,3.3
108,서울,2021-09-08,22.2,26.9,14:28,19,5:43,7.9
108,서울,2021-09-09,23.5,29.1,16:10,19.1,4:32,10
108,서울,2021-09-10,23.6,28.9,14:23,19.5,6:15,9.4
108,서울,2021-09-11,24,29.4,14:49,19.9,6:19,9.5
108,서울,2021-09-12,24.2,29.8,15:57,19.2,6:24,10.6
108,서울,2021-09-13,24.8,30.3,15:04,20.8,6:10,9.5
108,서울,2021-09-14,24.6,29.5,16:26,20,6:15,9.5
108,서울,2021-09-15,23.6,28.9,14:42,19.5,6:20,9.4
108,서울,2021-09-16,22.9,27.3,13:23,18,5:51,9.3
108,서울,2021-09-17,23.5,28.2,15:06,20.5,6:58,7.7
108,서울,2021-09-18,23.9,29.8,15:29,18.9,6:53,10.9
108,서울,2021-09-19,23.7,27.8,15:13,20.8,23:56,7
108,서울,2021-09-20,23.7,28.4,15:23,19,6:03,9.4
108,서울,2021-09-21,22,26.2,14:46,17.4,23:53,8.8
108,서울,2021-09-22,20.2,24.3,15:24,16.8,4:36,7.5
108,서울,2021-09-23,20.9,25.9,16:17,16.9,3:00,9
108,서울,2021-09-24,21.8,26.9,15:29,16.7,6:19,10.2
108,서울,2021-09-25,21.2,23.1,16:07,18.7,4:27,4.4
108,서울,2021-09-26,22.6,27.3,15:35,18.4,6:45,8.9
108,서울,2021-09-27,21.6,25,12:08,18.7,5:44,6.3
108,서울,2021-09-28,21.5,24.4,12:47,19.6,4:10,4.8
108,서울,2021-09-29,20.2,21.4,11:32,17.8,24:00:00,3.6
108,서울,2021-09-30,20.3,25.9,15:06,16,6:09,9.9
108,서울,2021-10-01,21.1,27.5,14:16,16.9,6:05,10.6
108,서울,2021-10-02,20.7,26.6,15:16,16.4,5:40,10.2
108,서울,2021-10-03,22.3,28.8,14:47,17.1,5:52,11.7
108,서울,2021-10-04,22.9,25.6,15:09,19.2,2:23,6.4
108,서울,2021-10-05,23.6,26.5,13:35,21.7,23:38,4.8
108,서울,2021-10-06,18.8,21.7,0:01,17.9,8:29,3.8
108,서울,2021-10-07,19.4,21.9,13:45,17.9,23:53,4
108,서울,2021-10-08,18.8,20,13:59,17.5,1:17,2.5
108,서울,2021-10-09,20.9,24.1,16:32,18.5,3:39,5.6
108,서울,2021-10-10,19.9,24.3,12:09,14.9,23:57,9.4
108,서울,2021-10-11,15.2,17.8,16:14,12.6,6:46,5.2
108,서울,2021-10-12,17.9,21.3,15:56,15.8,1:30,5.5
108,서울,2021-10-13,19.6,25.2,15:55,14.9,4:45,10.3
108,서울,2021-10-14,19.7,23.9,14:44,17.4,6:59,6.5
108,서울,2021-10-15,19,21.4,13:56,17,6:37,4.4
108,서울,2021-10-16,10.7,18.1,0:01,4.2,23:27,13.9
108,서울,2021-10-17,5.6,10.8,15:48,1.3,6:57,9.5
108,서울,2021-10-18,9.6,16.1,13:47,2.8,4:53,13.3
108,서울,2021-10-19,10.9,15,13:36,7.1,23:59,7.9
108,서울,2021-10-20,9.5,15.8,15:15,4.6,6:12,11.2
108,서울,2021-10-21,9.8,16.2,15:11,4.9,6:58,11.3
108,서울,2021-10-22,10.8,17.2,15:43,5.2,6:58,12
108,서울,2021-10-23,11.4,18.4,14:08,5.7,7:16,12.7
108,서울,2021-10-24,11.4,18.1,15:22,6,7:13,12.1
108,서울,2021-10-25,11.7,17.6,15:28,6.3,7:17,11.3
108,서울,2021-10-26,13,19,14:41,7.7,6:38,11.3
108,서울,2021-10-27,13.4,18.1,15:57,9.8,23:49,8.3
108,서울,2021-10-28,12.7,20,15:37,7.1,7:09,12.9
108,서울,2021-10-29,14.6,20.6,14:56,10.5,5:11,10.1
108,서울,2021-10-30,13.8,18,16:12,11,7:04,7
108,서울,2021-10-31,14.1,20.3,14:26,9.2,6:52,11.1
108,서울,2021-11-01,12.9,16.9,14:52,10.3,7:17,6.6
108,서울,2021-11-02,11.5,16.9,14:52,7.9,5:41,9
108,서울,2021-11-03,12.1,17.1,13:49,7.6,7:09,9.5
108,서울,2021-11-04,12.1,16.3,16:11,8.4,7:18,7.9
108,서울,2021-11-05,13,20.2,14:32,7.8,7:11,12.4
108,서울,2021-11-06,14.1,21.3,14:16,8.8,6:17,12.5
108,서울,2021-11-07,15.3,21.3,13:32,9.7,7:09,11.6
108,서울,2021-11-08,8.6,15.5,0:01,4.5,23:47,11
108,서울,2021-11-09,4.9,6.5,16:30,3,3:48,3.5
108,서울,2021-11-10,4.2,7.7,15:26,0.7,4:52,7
108,서울,2021-11-11,5.3,9.7,12:38,2.1,5:30,7.6
108,서울,2021-11-12,4.5,8.6,14:13,1.3,7:29,7.3
108,서울,2021-11-13,7.3,13.4,13:36,0.5,7:04,12.9
108,서울,2021-11-14,11.3,16.4,13:32,7.8,5:09,8.6
108,서울,2021-11-15,10.1,15.7,14:32,5.8,7:38,9.9
108,서울,2021-11-16,8.5,13.6,13:58,4.4,7:16,9.2
108,서울,2021-11-17,7.5,12.5,12:48,2.7,6:55,9.8
108,서울,2021-11-18,11.9,16.2,14:10,7.7,0:25,8.5
108,서울,2021-11-19,12.9,16.7,14:25,10.2,23:56,6.5
108,서울,2021-11-20,10.4,15.6,14:46,6.8,7:28,8.8
108,서울,2021-11-21,10.4,13.1,13:50,7.6,23:58,5.5
108,서울,2021-11-22,2.7,7.5,0:01,-0.6,23:42,8.1
108,서울,2021-11-23,-0.6,2.3,15:19,-3.7,7:28,6
108,서울,2021-11-24,4.1,9.1,13:30,-2.6,2:48,11.7
108,서울,2021-11-25,5.7,9.9,13:56,2.6,23:52,7.3
108,서울,2021-11-26,2.9,7.2,12:14,-0.5,5:56,7.7
108,서울,2021-11-27,3.4,10.1,15:03,-1.4,7:30,11.5
108,서울,2021-11-28,5.1,12.4,14:15,-1.3,7:43,13.7
108,서울,2021-11-29,7.6,13.7,15:41,2.5,6:06,11.2
108,서울,2021-11-30,5.7,8.9,13:34,0.7,23:56,8.2
108,서울,2021-12-01,-1.3,1.5,15:41,-3,23:35,4.5
108,서울,2021-12-02,1.3,5,20:29,-4.6,7:24,9.6
108,서울,2021-12-03,1.9,4.6,3:19,-1.8,23:48,6.4
108,서울,2021-12-04,1.4,7,14:54,-2.7,4:20,9.7
108,서울,2021-12-05,2.9,9.6,14:23,-2.3,7:28,11.9
108,서울,2021-12-06,5.4,12.1,14:21,-0.7,6:54,12.8
108,서울,2021-12-07,6.8,13.3,15:12,2.6,7:21,10.7
108,서울,2021-12-08,6.7,13.3,14:56,1.9,7:31,11.4
108,서울,2021-12-09,6.5,9.7,14:40,2.7,5:26,7
108,서울,2021-12-10,7,8.2,14:41,5.8,21:39,2.4
108,서울,2021-12-11,6,9.8,13:38,4.4,7:53,5.4
108,서울,2021-12-12,1.2,5.1,0:07,-3.8,23:42,8.9
108,서울,2021-12-13,-2.2,1.9,15:40,-5.9,6:40,7.8
108,서울,2021-12-14,3.7,8.2,13:49,-0.7,0:01,8.9
108,서울,2021-12-15,7.2,10,12:26,5.4,23:58,4.6
108,서울,2021-12-16,6.4,9.8,13:22,3.3,23:55,6.5
108,서울,2021-12-17,-5.6,3.2,0:01,-10.1,23:33,13.3
108,서울,2021-12-18,-5.7,-1.8,14:02,-11.2,8:01,9.4
108,서울,2021-12-19,-0.8,4.2,15:44,-5.8,8:11,10
108,서울,2021-12-20,5.2,11.1,13:36,-0.9,0:01,12
108,서울,2021-12-21,5.2,8.9,15:08,0.8,23:58,8.1
108,서울,2021-12-22,2.2,8.2,15:12,-2.6,7:17,10.8
108,서울,2021-12-23,2.7,8.3,14:51,-1.5,7:16,9.8
108,서울,2021-12-24,-0.3,3.2,11:57,-7.3,24:00:00,10.5
108,서울,2021-12-25,-11.7,-7.3,0:01,-14.4,22:58,7.1
108,서울,2021-12-26,-12.1,-7.3,15:26,-15.5,8:17,8.2
108,서울,2021-12-27,-7.6,-3.9,16:34,-12.9,1:23,9
108,서울,2021-12-28,-4.1,-0.9,16:00,-8.5,7:12,7.6
108,서울,2021-12-29,0.4,5.9,15:18,-3.8,1:54,9.7
108,서울,2021-12-30,-3.9,0.2,15:31,-6.8,7:14,7
108,서울,2021-12-31,-6.7,-3.9,15:10,-8.8,7:45,4.9
